id,date,text
346,2025-01-05,после двух с лишним лет прогона сжатых моделей на бенчах из lmevalharness я задался таки вопросом в нижеприведенных рассуждениях я не планирую погружаться в дебри дискуссий про то что есть agi а чем он не является а лишь сугубо попытаться соотнести академические бенчмарки применению на практике большинство бенчмарков относятся к одной из 2 категорий 1 есть вопрос варианты ответа и тот у которого правдоподобие максимальное выбирается в качестве предсказания модели и сопоставляется с правильным 2 на основе некоторого промпта и инструкции модель генерирует ответ далее происходит парсинг и то что удалось вычленить сопоставляется с тем что надо к первой категории относится пожалуй большинство задач не тот arc и многие другие достоинством такого подхода является прогона так как по сути достаточно одного прогона модели для получения вероятностей токенов ответа при этом общий префикс можно переиспользовать для разных вариантов тк запрос имеет вид условиевариант_ответа где вариант ответа обычно одно слово а то и одна буква в случае кроме того проверить или истинность ответа можно однозначно существенным недостатком данного подхода же является неочевидная связь между умением модели справляться с данными задачами и генерацией текста в свободной форме например в mmlu шаблон имеет следующий вид то есть бенчмарк проверяет то насколько хорошо по контексту модель может угадать букву из этого сложно сделать вывод насколько адекватно она будет писать ответ в свободной форме на те же самые вопросы и результат во многом будет определяться тем насколько модель умеет вписываться в шаблон подобного вида данный вид задач k гораздо ближе к реальным приложениям так по существу представляет ту же самую авторегрессионную генерацию основная сложность в оценке ответов модели в случае ifeval определены некоторые регулярные выражения которые вычленяют ответ скажем решение математической задачи или выполнена ли требуемая инструкция но ввиду высокой вариативности возможных ответов не всегда можно гарантировать обнаружение правильного ответа в alpacaeval arenahard судьей выступает но здесь приходится полагаться на качество судьи который не совершенен и имеет свои biasы при оценке ответа кроме того замеры стоят денег и в конце концов и иные sidebyside comparison где качество оценивают уже человеки такая стратегия оценивает широкий спектр способностей модели и вроде бы ориентирована на конечного пользователя но таким образом можно оценивать уже конечную модель а для промежуточных экспериментов выходит чрезмерно накладно кроме того даже ввиду предпочтений пользователей к более длинными ответам удовлетвоояющим некоторому формату оценка качества моделей и цифры на бенчах могут служить лишь приближением при выборе llmки для своих нужд окончательный выбор стоит делать исходя из целевой задачи протестировав самому на релевантных примерах а в идеале собрать собственный бенч и регулярно его обновлять рекомендую от игоря котенкова на данную тему
347,2025-01-09,забавный и поучительный блогпост про то как llmка claude 35 sonnet итеративно оптимизировала код под запросами вида постановка задачи следующая требуется написать код на питоне для задачи аля рабочий но не самый эффективный код подсчет цифр в числе реализован через приведение его к строке парсинг строки на цифры с последующим их суммированнием claude замечает что возможных вариантов чисел меньше чем всего чисел и предпосчитывает сумму цифр для всех чисел от 1 до 100000 и складывает в byte array кроме того llmка навела немного синтаксического сахара и обернула код в классы и методы ускорение по сравнению с бейзлайном claude кладет сумму цифр в numpy array что дает векторизацию подсчета сумм и дополнительно использует для параллелизации ускорение по сравнению с бейзлайном однако изначальное решение было с багами и его пришлось немного фиксить небольшой и бесполезный рефактор который замедлил код ускорение 4 по сравнению с бейзлайном 4 claude предложил использовать numba с jitcompiler и параллелизмом и для многопоточности ускорение по сравнению с бейзлайном далее автор изначально подает промпт просящий оптимизировать все что только можно и нельзя предлагая даже модельке модель сходу выдает ускорение благодаря numba jit но без и промпт требующий улучшения кода уже более подробный но claude обиделся и код стал медленее ускорение и с багами возможно привык что его обманывают на деньги несколько последующих итераций выдали версии с ускорением и с косяками те превзойти прямолинейную стратегию не удалось топовые llm мощные ассистенты для программиста но за ними пока требуется глаз да глаз и экспертное мнение кожаные мешки все еще нужны пока
348,2025-01-10,в связи с ростом потребности в эффективной по памяти и скорости работе с длинным контекстом особенно с учетом набирающего популярность testtime compute scaling все острее стоит вопрос сжатия kvкэшей данной теме уже посвящено немалое число работ и существует уже и недавно ребята из одной зеленой компании выкатили либу с реализацией разных техник сжатия kvкэшей под названием kvpress в данной либе реализовано несколько простых и популярных техник сжатия кэшей случайный прунинг основанный на нормах токенов несколько подходов основанных на attention скорах причем битность можно задавать послойно при помощи класса самую sota например в области пока еще не завезли увы в репозитории есть ноутбуки с и замерами либа действительно удобная и приятная для использования методы сжатия кэшей можно комбинировать с квантизацией кэшей у лицехватов
349,2025-01-12,для того чтобы работать с большим контекстом в условии ограниченных ресурсов необходимо какнибудь да сжимать kvкэши и квантизация одно их первых что приходит в голову группа исследователей с забавным примечанием the order of authors is determined by flipping a coin из разных мест на послендем icml представила статью со звучным названием kivi терминал оплаты фрукт и птица пишутся подругому предыдущие методы квантизации кэшей обычно квантизовали кэши и ключи и потокенно так как статистики scale и zero при таком подходе можно пересчитывать на лету для 4битной квантизации такой подход работает хорошо но при 2х битных кэшах модель становится полностью негодной дабы эффективно квантизовать кэши авторы анализируют распределение активаций в kvкэшах и обнаруживают что в активациях kпроекций имеют место ярко выраженные выбросы в то время как в v паттерн хаотический перебирая варианты с потокенной и поканальной квантизацией исследователи приходят к выводу что ключи лучше всего квантизовать а values при поканальной квантизации придется значения всех прошлых кэшей при пересчете диапазона потому предлагается хранить неквантизуемый буфер из самых свежим токенов размера 128 и как только буфер наполнится квантизовать данную группу и начать следующий для длинных контекстов накладные расходы от такого буфера небольшие метод валидируют на бенчах из lmeval longbench наборе задач на длинный контекст и где нужно достать вытащить нужный факт из длинного промпта на моделях llama2 mistral наивная квантизация в 2 бита сильно страдает по качеству а предложенный подход работает с совсем небольшой просадкой есть правда маленький нюанс что 2битная квантизация использует размер группы 32 с fp zeropoint что означает на практике 3 бита needleinahaystack решается почти идеально поддержание неквантизованного буфера свежим токенов важно для лучше качества свежие токены влияют сильнее чем далекие в большинстве задач при работе с большими контекстами доминирующим фактором определяющим скорость работы при авторегрессивной генерации становится подгрузка кэшей уже не весов модели за счет их сжатия удается ускорить генерацию до 35 раз сжатие кэшей богоугодное дело а дабы эффективно квантизовать кэши полезно смотреть на распределение того что сжимаешь
350,2025-01-13,есть ли способ в телеграме выбрать себе вид наказания ботами или обменяться с кемто если уж выбирать зло я бы предпочел шлюхоботов вместо дурацких nftботов
351,2025-01-18,наткнулся на проект где в формате красочных постов с визуализациями рассказывают про интересные факты и концепции из математики с красивыми иллюстрациями видосиками ползунками в частности внимания заслуживают жаль что в те времена когда я учился такой красоты еще не было
352,2025-01-19,и снова про квантизацию kvкэшей про это тему можно говорить бесконечно примерно в одно время с другая команда выпустила статью которая так же целится в сохранение приемлемого качества при квантизации ниже 4бит
353,2025-01-19,1 первое наблюдение полностью идентично kivi обладают ярко выраженными выбросами а нет потому ключи квантизуются поканально значения потокенно 2 далее замечают что rope соседние каналы и делает выбросы и channelspecific поведение не столько ярко выраженным потому предлагают квантизовать ключи до применения rope и каждый раз применять его уже к квантизованным кэшам 3 однородная квантизация приятна и удобна в использовании но обычно далека от оптимальной в плане ошибки и не мудрствуя лукаво предлагают использовать но используя в качестве метрики не стандарную евклидову а диагональ которую оценивают по маленькой выборке 4 некоторые значения сильно выбиваются среди остальных потому их предлагается не квантизовать а держать в виде разреженной матрицы csr csc на практике берут 1 самых больших по модулю значений 5 модели чувствительны к изменениям отличающихся большими нормами активаций потому предлагается их не квантизовать все равно их мало и на общей битности не скажется не квантизуют только первый токен 6 диапазона значений на лету дорого и для поканального квантования требует пересчета значений всех токенов по этой причине предлагают калибровку констант квантизации для ключей проводить offline на небольшой выборке а потокенную квантизацию кэшей на лету и для всей этой навороченной красоты пишут что работало все с адекватной скоростью метод валидируют на перплексии на стандартной длине контекста на 1 в 4 бита просадка порядка 001 ppl в 3 бита просадка порядка 01 ppl в 2 бита десятые затем метод проверяют на версиях llama2 адаптированных под где kvquant почти не просаживает метрики в 4 битах и умеренно в 3 бита на passkey retrieval метод не просаживается по качеству в отличие от kivi далее kvquant прогоняют на longbench где одна из задач иголка в сене вытащить нужный факт из далекого прошлого популярных бенчах на длинный контекст kvquant снова лучше kivi на ruler kivi эффективно 3битный заметно страдает 5640 но kvquant теряет 3 качества 5653 метод совместим с квантизацией весов так как авторы kvquant авторы еще и то совмещают именно с этим подходом квантизация кэшей почти не меняет метрики квантизованной модели в ablation показывают что все компоненты важны для успеха 1 выбор размерностей для квантизации 2 prerope квантизация 3 неоднородная квантизация 4 учет выбросов итоговое ускорение операций умножения в kv не endtoend latency при 2битной квантизации удается впихнуть на одну a100 1m токенов для llama27b и на 8 10m токенов метод композитный солидный заточенный под выбивание хорошего качества однако сложность имеет свою цену и в данном случае это достаточно дорогая деквантизация изза которой ускорение инференса меньше чем у конкуретных подходов того же kivi
354,2025-01-20,выкатили пару часов назад на лицехватах веса в публичный доступ напомню что это reasoning модель под цепоцки рассуждений аля o1 o1mini o3 в модели 685b параметров и веса выложены в fp8e4m3 архитектура почти идентична так что счастливые обладатели 81 h100 развлекайтесь на здоровье
355,2025-01-26,deepmind не часто публикует код данная статья уже появлялась на и была разобрана у тем не менее выскажу свое скромное мнение уже продемонстрировал впечатляющие результаты в контексте где длинные цепочки рассуждений позволяют значительно улучшать качество на сложных задачах у диффузионных моделей механизм улучшения качества генераций за счет большего объема вычислений есть из выбор с ростом количества шагов расшумления качество полученных генераций и их соответствие запросу но начиная с какогото момента происходит насыщение и дальнейшее повышение не приводит к значимым улучшениям а иногда даже поэтому в данной статье предлагают улучшать генерации за счет сэмплирования начальных точек в процессе генерации и выборе лучшего
356,2025-01-26,в статье рассматривают две постановки 1 classconditional генерация какойто трансформер с приблудами 2 2 генерация c в данной статье исследуют разные стратегии отбора лучших сэмплов и модели для оценки качества 1 просто сэмплируем независимо n кандидатов и берем лучшего с точки зрения моделиоценщика 2 стартуя со случайного шума сэмплируем несколько шумов в его окрестности оцениваем их находим лучший и используем в качестве начальной точки на новой итерации градиентная оптимизация требует проброса градиентов через всю цепочку сэмплирования потому очень дорогая и не очень хорошо работает как показано в приложении 3 сэмплируем несколько начальных шумов траекторий и с некоторого уровня шума генерируем несколько конечных сэмплов отбираем лучшие для каждой траектории зашумляем до меньшего уровня шума и запускаем генерацию уже оттуда в качестве для оценки качества classconditional генерации используют 1 inception score напрямую 2 clip где эмбеддят класс в промпт вида a photo of class 3 линейный классификатор поверх dinov2 при фиксированном достаточно большом числе шагов увеличивают метрика оценивающая точность распознавания сгенерированного изображения inceptionv3 монотонно растет с увеличением количества сэмплов для supervised классификаторов ожидаемо сильнее однако fid тоже хреновая метрика к слову начиная с какогото момента начинает расти те ухудшаться по всей видимости это связано с тем что строгий отбор снижает разнообразие генераций и имеет место переобучение под верификаторы в качестве альтернативы авторы предлагают верификаторы косинусную близость между логитами классификаторов x0предсказания на малом уровне шума и конечного сэмпла и показывают что она неплохо коррелирует с исходными классификаторами метрика не самая интуитивная предположительно идея в том что если сэмпл хороший получается то на последнем участке генерации x0предсказание слабо меняется далее пробуют разные стратегии отбора увеличивая число кандидатов метрики но будто бы результаты мало зависят от гиперпараметров каждого из вариантов в случае zeroorder search и для search over paths
357,2025-01-26,для генерации с flux в качестве верификаторов используют 1 классификатор эстетичности поверх openclip 2 clip score 3 4 ансамбль всех трех с одинаковыми весами fluxом гененируют по умолчанию в шагов сэмплирования sit в для оценки качества не доверяя субъективного мнению используют которая оценивает качество по 5 аспектам accuracy to prompt соответствие запросу originality оригинальность visual quality визуальное качество internal consistency внутренняя консистентность emotional resonance для валидации используют и сначала исследуют взаимные корреляции между разными верификаторами на drawbench коррелирует с но слегка понижает clip score общее качество по мнению gemini немного растет clip score повышает imagereward но слегка понижает эстетичность общее качество слегка улучшается imagereward повышает clip score и оценку gemini более существенно эстетичность почти не меняется ансамбль всех трех метрик улучшает все три метрики при увеличении количества сэмплов в ансамбле все метрики растут но значительнее всего вероятно изза шкалы на максимуме ставят суммарное число прогонов через модель 96 сэмплов х 30 шагов весьма забавно что лучше всего себя показывает наивная стратегия независимой генерации случайных шумов а остальные две более заумные стратегии не приносят пользы на t2icompbench где оценивается соответствие промпту взаимоотношения между объектами формы их положение а не эстетичность классификатор эстетичности слегка просаживает метрики а clip score и imagereward улучшает причем imagereward лучше ансамбля по всей видимости изза наличия aesthetic score предложенный метод работает и поверх dpo дообученной sdxl при фиксированном бюджете если он мал для sitxl выгоднее нагенерить с меньшим количеством шагов чем одну дорогую но с ростом доступного бюджета становится полезным повышать кроме того на малых бюджетах меньшие версии sitbl генерирующее лучше чем один прогон через большую sitxl с идейной точки зрения направление исследований довольно интересное однако польза пока еще не столь очевидна как для llm где сложный reasoning процесс позволяет решать сложные задачи недоступные без него а здесь же приводит к некоторому улучшению метрик на текущий момент процесс слишком дорогой для большинства практических приложений ибо ждать несколько минут вместо нескольких секунд для создания немного более хорошей картинки не каждый готов да и стоить сие будет у провайдеров недешево тем не менее подход может быть использован для генерации высококачественной синтетики
358,2025-02-04,var и его производные в прошлом году произвели некоторый ажиотаж показав вполне достойные результаты в задачах и генерации ранее было показано что дообучение диффузионных моделей так называемый sr c generative prior на задачу с произвольными деградациями входных изображений неплохо себя показывает в случае картинок в этой же статье предложили по существу перенести данную идею на varы а именно дообучить classconditional var на задачу super resolution и не особо заморачиваясь с оригинальностью и звучностью назвали свое детище
359,2025-02-04,напомню что в задаче мы хотим с одной стороны повысить разрешение а с другой убрать шумыразмытости и иные возможные дефекты потому по самой постановке задачи надо какимто образом сохранить семантику входного изображения и при этом получить качественную картинку с резкими деталями сочными цветами и без дефектов и дабы достичь поставленной цели авторы предлагают следующее 1 обусловливание на изображение низкого разрешения путем добавления ее эмбеддингов для чего обучают небольший энкодер в префикс последовательности 2 чтобы лучше учитывать пространственные зависимости предлагают scalealign rotary positional encoding sarope адаптивный под каждый масштаб 3 квантованные vae заметно уступают в качестве реконструкций непрерывным аналогам следуя mar обучают небольшую модель diffusion refiner из 6ти трансформерных блоков обусловленную на дискретные токены для получения конечного изображения 4 дабы улучшить качество генераций применяют classifierfree guidance c негативными примерами для этого отбирают из публичных датасетов сэмплы с низкими оценками и на каждом шаге прогоняют с исходным условием плохим условием и считают взвешенную сумму как в стандартном cfg причем cfg повышают постепенно с увеличением разрешения в диффузионных моделях его можно отключить в конце без ущерба для качества имеющиеся в публичном доступе srдатасеты 1к10к примеров потому авторы собирают свой датасет из laion и прочих источников выфильтровывают его до 4 миллионов картинок которые классифицируют по 3к категориям пояснение будет чуть ниже
360,2025-02-04,процедура обучения выглядит следующим образом 1 сначала дообучают rqvae на собранных данных чтобы улучшить качество реконструкций обучается только квантизатор все остальное заморожено 2 в качестве основы для varsr берут предобученный на imagenet var из оригинальной статьи и дообучают на class2image генерацию на 3 классов на своем датасете 3 после этого дообучают полученную модель на целевую image super resolution задачу 4 при обучении на isr в качестве лосса используется взвешенная сумма кроссэнтропии по токенам и диффузионного лосса в рефайнере полученную модель сравнивают с и подходами на стандартных srбенчмарках div2kval realsr drealsr varsr и диффузия уступает gan моделям по классическим метрикам psnr ssim но лучше по более свежим в качественных визуализациях varsr болееменее реалистично восстанавливает изображения при жестких деградациях в то время как альтернативные подходы заметно шакалят в ablation study показывают что все компоненты важны и накидывают качество обусловливание на lr изображение через работает лучше чем controlnet полезен r улучшает метрики хоть и не так сильно понижает ssim psnr но заметно накидывает в современных нейросетевых метриках по userpreference study varsr ganов и диффузий с image prior существенным достоинством var является скорость работы за счет того что выход формируется за один проход через все масштабы большинство из которых почти бесплатные стоит однако заметить что шельмы не сравниваются с ganами и адверсариальными дистилляциями диффузионных моделей которые будут по факту быстрее вполне успешная адаптация var к задаче image sr c рядом нетривиальных архитектурных решений однако процедура обучения содержит слишком много компонент и промежуточных этапов да и сравнение с дистиллами диффузионок для sr тактично опущено
361,2025-02-04,гугол выпустил про обучение профилирование и хорошие практики обучения больших языковых моделей на tpu в частности рассматриваются следующие вопросы основы анализа вычислений и оценки сложности архитектура и особенности tpu реализация параллельного обучения обучение на tpu с jax если вы любитель jax и tpu вперед и с песней чуть раньше появилось у epsilon correct
362,2025-02-06,сие творение китайских ку ли биных вызвало бурный ажиотаж подняло высокое цунами хайпа не на шутку встревожило саму и про него не высказался только ленивый но я ленивый и все уже до меня все сказали потому предлагаю ниже подборку материалов из англо и русско язычных источников от автора легендарного блогпоста про deepseekr1 своими руками попытка воспроизвести результаты deep seek сообществом лицехватов так уже и подьехал от антона раззжигаева автора канала на gonzoобзоры ml статей на gonzoобзоры ml статей не преминули упомянуть deepseek и у лекса в
363,2025-02-08,no code no party вопрос о том какая битность весов при qat quantization aware training дает наилучшее качество представляет несомненный интерес как с академической так и практической точки зрения и ранее был рассмотрен в частности в работе где утверждалось что оптимальная битность в районе бит на параметр однако подобные выводы сильно чувствительны к качеству процедуры qat успех серии работ по bitnet намекает что вряд ли все так плохо в низкой битности и в данной работе большой коллектив авторов из меты предлагает пару модификаций улучшения процедуры qat
364,2025-02-08,рассматривают обучение 1 158 2 3 4 битных моделей по существу в работе 2 основные идеи можно какуюто часть времени обучать модель в исходной точности а затем врубить qat оптимальнее всего оказывается 90 учить во float16 а последние 10 те большую часть обучения динамика совпадает с floatingpoint моделью а оставшихся 10 хватает для восстановления качества после сжатия под каждую битность подбирают при бинаризации весов оптимально да больше ничего и не сделаешь брать знак от весов при 158 и 2х битах брать определенную в данной работе сетку небольшую модификацию и lsq при 3х и 4х битах причем важно скейлы квантизации держать как масштабирование работает совсем плохо на низких битностях обрезка непонятно каким образом лучше но все же заметно хуже learnable scales для обучения всего хозяйства используют ste без какихто наворотов кроме того еще пробуют qat на mobilellm не с нуля а с готовых чекпоинтов и это оказывается ожидаемо лучше относительная норма разницы весов претерпевает скачок при переходе от ¾ битной квантизации к более низким битностям из этого авторы делают вывод что при менее агрессивной квантизации модель при qat пытается компенсировать ошибку квантизации а при экстремально низких битностях ищет новую более удачную конфигурацию весов сначала подход проверяют на семействе моделей mobilellm от 125m до 15b битности 158 и 2 оказываются паретооптимальными качество оценивают как средне по нескольким бенчам из lmevalharness затем paretoq проверяют на llama38b где предложенный подход заметно опережает llmqat и ptq подходы даже с aqlm и quip сравниваются учат модель на 30b токенах что не так уж мало но и не так уж много c pvtuning и qtip тактично не сравниваются хитрецы при всей дороговизне pv он задействует все же меньше токенов на тернарной квантизации авторы показывают превосходство над прошлыми qat подходами bitnet при фиксированном бюджете обучения кроме того авторы написали дающий хорошее ускорение при квантизации благодаря чему 2битные модельки оказываются оптимальными с точки зрения баланса между скоростью инференса и качеством подход выглядит разумным и рабочим без rocket science для полного счастья не хватает квантизации активаций и замеров на более сложных задачах
365,2025-02-09,раз уж пост вышел на и братва требует пояснений разберем за последние несколько лет мы наблюдали несколько качественных скачков возможностей llm однако в основе их работы все еще преимущественно лежит задача предсказания следующего токена данная незамысловатая задача позволяет решать задачи любой сложности но существенным недостатком является дороговизна инференса когда ради одного несчастного токена приходится загружать всю модель или часть слоев в случае moe в быструю память и сгружать обратно дабы повысить эффективность инференса предлагается незамысловатое решение предсказывать несколько токенов за раз на самом деле такое уже было еще в и в сценарии дообучения однотокенной модели заслуга авторов из меты в том что они исследовали разные варианты предсказания токенов для моделей разного размера
366,2025-02-09,архитектура следующая есть трансформерная тушка и несколько голов каждая из которых предсказывает следующий токен для головы с индексом k если я правильно понял эти головы на самом деле преобразуют эмбеддинг перед подачей в unembedding матрицу из размерности модели в размер словаря а сама unembedding матрица общая для всех токенов обучают на дабы расход памяти не взрывался от тяжелых матриц логитов авторы предлагают делать backward по каждой голове в отдельности в на этапе обучения логиты считают чанками и делают backprop на них к слову обучают семейство моделей размером от 300m to 13b параметров на датасете из 100b токенов какогото кода валидируют на сравнительно простых задачах про код пробуют обучать на сырых байтах и словаре из 32к токенов на маленьких моделях предсказание нескольких токенов вперед работает плохо но начиная с какогото размера 3b становится лучше по бенчам 4 головы отпимальны по качеству для словаря в 32к токенов 8 для байтов далее метод проверяют в сценарии дообучения и сравнивают 3 варианта дообучение на предсказание 1 токена вперед для модели обученной предсказывать 1 токен вперед дообучение на предсказание 1 токена вперед для модели обученной предсказывать 4 токена вперед дообучение на предсказание 4 токена вперед для модели обученной предсказывать 4 токена вперед оказывается что второй вариант работает лучше всего почемуто multitoken prediction работает не очень на задачах вероятно потому что там требуется выдать всего один или немного токенов потом тестируются на синтетике induction heads арифметике многочленов и наблюдают некоторый прирост качества который объясняют тем что в таких задачах полезно смотреть слегка наперед очевидный практический плюс от многотокенного предсказания инференса в 3 раза на bpe токенах и около 6 на байтах mutlitoken prediction выглядит как естественная и рабочая история тем более что в нашумевшем где использовалась модифицированная версия метода с трансфорнеыми блоками на каждый новый токен данная стратегия тоже отлично завелась вероятно она будет стандартной в будущих моделях ждем 4 qwen3
